skill,kg_display_skill,skill_type,confirmation_min_job_mentions,first_seen_month,first_seen_standard_jobs,first_seen_job_count,is_left_censored,migration_confidence,migration_interpretation,latest_seen_month,latest_covered_job_count,cumulative_covered_job_count,spread_job_count,spread_standard_jobs,all_standard_jobs,confirmed_first_seen_month,confirmed_first_seen_standard_jobs,confirmed_first_seen_job_count,confirmed_cumulative_covered_job_count,confirmed_spread_job_count,confirmed_spread_standard_jobs,confirmed_migration_path,peak_monthly_covered_job_count,peak_monthly_covered_job_month,total_skill_mentions,migration_path,updated_at
Web爬虫,数据工程,traditional,2,2024-12,AI Agent应用工程师; 网络安全工程师,2,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,1,4,2,测试开发工程师; 大模型算法工程师,AI Agent应用工程师; 网络安全工程师; 测试开发工程师; 大模型算法工程师,2024-12,AI Agent应用工程师,1,3,2,网络安全工程师; 测试开发工程师,2024-12: AI Agent应用工程师 -> 2025-01: 网络安全工程师 -> 2025-09: 测试开发工程师,2,2026-05,43,2024-12: AI Agent应用工程师; 网络安全工程师 -> 2025-05: 测试开发工程师 -> 2026-05: 大模型算法工程师,2026-08-08T05:14:20+00:00
harness工程,软件工程,traditional,2,2024-12,AI Agent应用工程师,1,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2024-12,1,1,0,,AI Agent应用工程师,,,0,0,0,,,1,2024-12,1,2024-12: AI Agent应用工程师,2026-08-08T05:14:20+00:00
iOS,软件开发,traditional,2,2024-12,Android开发工程师; iOS开发工程师; 多模态算法工程师; 客户端开发工程师; 测试开发工程师; 软件架构师; 音视频工程师,7,1,low,观测起点已覆盖多个岗位，只能说明观测期内的覆盖和扩散，不能推断真实起源岗位,2026-07,5,12,5,大模型测试工程师; 语音算法工程师; Java开发工程师; AI应用工程师; 全栈开发工程师,Android开发工程师; iOS开发工程师; 多模态算法工程师; 客户端开发工程师; 测试开发工程师; 软件架构师; 音视频工程师; 大模型测试工程师; 语音算法工程师; Java开发工程师; AI应用工程师; 全栈开发工程师,2024-12,Android开发工程师; iOS开发工程师; 客户端开发工程师; 软件架构师; 音视频工程师,5,10,5,大模型测试工程师; 测试开发工程师; Java开发工程师; 语音算法工程师; 多模态算法工程师,2024-12: Android开发工程师; iOS开发工程师; 客户端开发工程师; 软件架构师; 音视频工程师 -> 2025-03: 大模型测试工程师 -> 2025-04: 测试开发工程师 -> 2025-05: Java开发工程师; 语音算法工程师 -> 2026-07: 多模态算法工程师,7,2024-12,736,2024-12: Android开发工程师; iOS开发工程师; 多模态算法工程师; 客户端开发工程师; 测试开发工程师; 软件架构师; 音视频工程师 -> 2025-01: 大模型测试工程师 -> 2025-02: 语音算法工程师 -> 2025-03: Java开发工程师 -> 2025-06: AI应用工程师 -> 2025-09: 全栈开发工程师,2026-08-08T05:14:20+00:00
prompt工程,大模型,new,2,2024-12,AI Agent应用工程师; AI产品经理; 大模型应用工程师,3,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,6,11,8,NLP算法工程师; 解决方案工程师; 大模型算法工程师; 软件架构师; 后端开发工程师; 测试开发工程师; 全栈开发工程师; 前端开发工程师,AI Agent应用工程师; AI产品经理; 大模型应用工程师; NLP算法工程师; 解决方案工程师; 大模型算法工程师; 软件架构师; 后端开发工程师; 测试开发工程师; 全栈开发工程师; 前端开发工程师,2024-12,AI Agent应用工程师; AI产品经理; 大模型应用工程师,3,9,6,NLP算法工程师; 解决方案工程师; 测试开发工程师; 软件架构师; 后端开发工程师; 大模型算法工程师,2024-12: AI Agent应用工程师; AI产品经理; 大模型应用工程师 -> 2025-01: NLP算法工程师; 解决方案工程师 -> 2025-06: 测试开发工程师 -> 2025-07: 软件架构师 -> 2025-10: 后端开发工程师 -> 2026-03: 大模型算法工程师,8,2026-02,1244,2024-12: AI Agent应用工程师; AI产品经理; 大模型应用工程师 -> 2025-01: NLP算法工程师; 解决方案工程师 -> 2025-02: 大模型算法工程师 -> 2025-05: 软件架构师 -> 2025-06: 后端开发工程师; 测试开发工程师 -> 2026-01: 全栈开发工程师 -> 2026-02: 前端开发工程师,2026-08-08T05:14:20+00:00
上下文工程,大模型,new,2,2025-03,AI Agent应用工程师; 大模型应用工程师,2,0,high,技能在观测期内首次出现，后续扩散路径可用于分析样本内技能迁移,2026-07,4,9,7,AI Agent算法工程师; 软件架构师; AI产品经理; 测试开发工程师; 后端开发工程师; 全栈开发工程师; 解决方案工程师,AI Agent应用工程师; 大模型应用工程师; AI Agent算法工程师; 软件架构师; AI产品经理; 测试开发工程师; 后端开发工程师; 全栈开发工程师; 解决方案工程师,2025-03,大模型应用工程师,1,6,5,软件架构师; AI Agent应用工程师; AI产品经理; 后端开发工程师; 测试开发工程师,2025-03: 大模型应用工程师 -> 2025-05: 软件架构师 -> 2025-06: AI Agent应用工程师 -> 2025-12: AI产品经理 -> 2026-05: 后端开发工程师 -> 2026-07: 测试开发工程师,4,2026-07,345,2025-03: AI Agent应用工程师; 大模型应用工程师 -> 2025-04: AI Agent算法工程师 -> 2025-05: 软件架构师 -> 2025-09: AI产品经理 -> 2025-10: 测试开发工程师 -> 2025-11: 后端开发工程师 -> 2026-05: 全栈开发工程师 -> 2026-07: 解决方案工程师,2026-08-08T05:14:20+00:00
世界模型,大模型,new,2,2025-02,数据开发工程师,1,0,high,技能在观测期内首次出现，后续扩散路径可用于分析样本内技能迁移,2026-05,1,2,1,搜索算法工程师,数据开发工程师; 搜索算法工程师,2025-12,数据开发工程师,1,1,0,,2025-12: 数据开发工程师,1,2026-05,5,2025-02: 数据开发工程师 -> 2026-05: 搜索算法工程师,2026-08-08T05:14:20+00:00
云计算,云计算,traditional,2,2024-12,AI Agent应用工程师; DevOps工程师; Go开发工程师; Java开发工程师; 云计算工程师; 技术支持工程师; 数据分析师; 服务器工程师; 机器人软件工程师; 网络安全工程师; 网络工程师; 解决方案工程师; 软件架构师; 运维工程师; 驱动开发工程师,15,1,low,观测起点已覆盖多个岗位，只能说明观测期内的覆盖和扩散，不能推断真实起源岗位,2026-07,13,25,10,Android开发工程师; C++开发工程师; 后端开发工程师; AI应用工程师; 自动驾驶算法工程师; 语音算法工程师; 算法工程师; 搜索算法工程师; 全栈开发工程师; 系统软件工程师,AI Agent应用工程师; DevOps工程师; Go开发工程师; Java开发工程师; 云计算工程师; 技术支持工程师; 数据分析师; 服务器工程师; 机器人软件工程师; 网络安全工程师; 网络工程师; 解决方案工程师; 软件架构师; 运维工程师; 驱动开发工程师; Android开发工程师; C++开发工程师; 后端开发工程师; AI应用工程师; 自动驾驶算法工程师; 语音算法工程师; 算法工程师; 搜索算法工程师; 全栈开发工程师; 系统软件工程师,2024-12,AI Agent应用工程师; Go开发工程师; 云计算工程师; 技术支持工程师; 服务器工程师; 机器人软件工程师; 网络工程师; 解决方案工程师; 软件架构师; 运维工程师; 驱动开发工程师,11,21,10,Android开发工程师; DevOps工程师; 数据分析师; 网络安全工程师; C++开发工程师; 自动驾驶算法工程师; 语音算法工程师; Java开发工程师; AI应用工程师; 后端开发工程师,2024-12: AI Agent应用工程师; Go开发工程师; 云计算工程师; 技术支持工程师; 服务器工程师; 机器人软件工程师; 网络工程师; 解决方案工程师; 软件架构师; 运维工程师; 驱动开发工程师 -> 2025-01: Android开发工程师; DevOps工程师; 数据分析师 -> 2025-02: 网络安全工程师 -> 2025-03: C++开发工程师 -> 2025-05: 自动驾驶算法工程师 -> 2025-08: 语音算法工程师 -> 2026-01: Java开发工程师 -> 2026-02: AI应用工程师 -> 2026-07: 后端开发工程师,16,2025-08,2072,2024-12: AI Agent应用工程师; DevOps工程师; Go开发工程师; Java开发工程师; 云计算工程师; 技术支持工程师; 数据分析师; 服务器工程师; 机器人软件工程师; 网络安全工程师; 网络工程师; 解决方案工程师; 软件架构师; 运维工程师; 驱动开发工程师 -> 2025-01: Android开发工程师; C++开发工程师 -> 2025-03: 后端开发工程师 -> 2025-04: AI应用工程师; 自动驾驶算法工程师 -> 2025-06: 语音算法工程师 -> 2025-07: 算法工程师 -> 2025-08: 搜索算法工程师 -> 2026-06: 全栈开发工程师 -> 2026-07: 系统软件工程师,2026-08-08T05:14:20+00:00
交互技术,交互体验,traditional,2,2024-12,数据分析师; 自动驾驶算法工程师,2,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,2,5,3,算法研究员; AI应用工程师; 搜索算法工程师,数据分析师; 自动驾驶算法工程师; 算法研究员; AI应用工程师; 搜索算法工程师,2024-12,数据分析师,1,4,3,自动驾驶算法工程师; 算法研究员; 搜索算法工程师,2024-12: 数据分析师 -> 2025-01: 自动驾驶算法工程师 -> 2025-03: 算法研究员 -> 2026-02: 搜索算法工程师,4,2025-03,55,2024-12: 数据分析师; 自动驾驶算法工程师 -> 2025-02: 算法研究员 -> 2025-03: AI应用工程师 -> 2026-02: 搜索算法工程师,2026-08-08T05:14:20+00:00
人因工程,交互体验,traditional,2,2024-12,数据分析师,1,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,1,1,0,,数据分析师,2024-12,数据分析师,1,1,0,,2024-12: 数据分析师,1,2026-07,37,2024-12: 数据分析师,2026-08-08T05:14:20+00:00
代价模型,算法与数学,traditional,2,2024-12,云计算工程师; 数据库工程师,2,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-03,1,2,0,,云计算工程师; 数据库工程师,2025-01,云计算工程师,1,2,1,数据库工程师,2025-01: 云计算工程师 -> 2025-08: 数据库工程师,2,2025-08,16,2024-12: 云计算工程师; 数据库工程师,2026-08-08T05:14:20+00:00
仿真技术,科学计算与仿真,traditional,2,2024-12,C++开发工程师; 控制算法工程师; 机器人算法工程师; 机器人软件工程师; 热设计工程师; 电源工程师; 硬件工程师; 算法研究员; 结构工程师; 网络安全工程师; 通信工程师,11,1,low,观测起点已覆盖多个岗位，只能说明观测期内的覆盖和扩散，不能推断真实起源岗位,2026-07,10,20,9,服务器工程师; 芯片验证工程师; AI安全工程师; 安全工程师; 软件开发工程师; AI Agent算法工程师; 客户端开发工程师; 算法工程师; 计算机视觉算法工程师,C++开发工程师; 控制算法工程师; 机器人算法工程师; 机器人软件工程师; 热设计工程师; 电源工程师; 硬件工程师; 算法研究员; 结构工程师; 网络安全工程师; 通信工程师; 服务器工程师; 芯片验证工程师; AI安全工程师; 安全工程师; 软件开发工程师; AI Agent算法工程师; 客户端开发工程师; 算法工程师; 计算机视觉算法工程师,2024-12,控制算法工程师; 机器人算法工程师; 机器人软件工程师; 热设计工程师; 电源工程师; 硬件工程师; 结构工程师,7,18,11,C++开发工程师; 服务器工程师; 网络安全工程师; 安全工程师; 通信工程师; AI安全工程师; 芯片验证工程师; 客户端开发工程师; 算法研究员; 算法工程师; 软件开发工程师,2024-12: 控制算法工程师; 机器人算法工程师; 机器人软件工程师; 热设计工程师; 电源工程师; 硬件工程师; 结构工程师 -> 2025-01: C++开发工程师; 服务器工程师; 网络安全工程师 -> 2025-02: 安全工程师; 通信工程师 -> 2025-04: AI安全工程师; 芯片验证工程师 -> 2025-07: 客户端开发工程师 -> 2025-11: 算法研究员 -> 2026-01: 算法工程师 -> 2026-07: 软件开发工程师,15,2025-11,2225,2024-12: C++开发工程师; 控制算法工程师; 机器人算法工程师; 机器人软件工程师; 热设计工程师; 电源工程师; 硬件工程师; 算法研究员; 结构工程师; 网络安全工程师; 通信工程师 -> 2025-01: 服务器工程师; 芯片验证工程师 -> 2025-02: AI安全工程师; 安全工程师 -> 2025-04: 软件开发工程师 -> 2025-05: AI Agent算法工程师; 客户端开发工程师 -> 2025-09: 算法工程师 -> 2025-11: 计算机视觉算法工程师,2026-08-08T05:14:20+00:00
信号处理,硬件与芯片,traditional,2,2024-12,C++开发工程师; Python开发工程师; 解决方案工程师; 计算机视觉算法工程师; 语音算法工程师; 质量工程师; 通信工程师; 音视频工程师,8,1,low,观测起点已覆盖多个岗位，只能说明观测期内的覆盖和扩散，不能推断真实起源岗位,2026-07,9,13,5,嵌入式软件工程师; 测试工程师; 硬件工程师; 驱动开发工程师; 算法工程师,C++开发工程师; Python开发工程师; 解决方案工程师; 计算机视觉算法工程师; 语音算法工程师; 质量工程师; 通信工程师; 音视频工程师; 嵌入式软件工程师; 测试工程师; 硬件工程师; 驱动开发工程师; 算法工程师,2024-12,解决方案工程师; 计算机视觉算法工程师; 语音算法工程师; 通信工程师,4,12,8,Python开发工程师; 测试工程师; 硬件工程师; 质量工程师; 音视频工程师; C++开发工程师; 嵌入式软件工程师; 驱动开发工程师,2024-12: 解决方案工程师; 计算机视觉算法工程师; 语音算法工程师; 通信工程师 -> 2025-01: Python开发工程师; 测试工程师; 硬件工程师; 质量工程师; 音视频工程师 -> 2025-02: C++开发工程师; 嵌入式软件工程师 -> 2025-03: 驱动开发工程师,11,2025-10,635,2024-12: C++开发工程师; Python开发工程师; 解决方案工程师; 计算机视觉算法工程师; 语音算法工程师; 质量工程师; 通信工程师; 音视频工程师 -> 2025-01: 嵌入式软件工程师; 测试工程师; 硬件工程师; 驱动开发工程师 -> 2025-11: 算法工程师,2026-08-08T05:14:20+00:00
信号完整性,硬件与芯片,traditional,2,2024-12,电源工程师; 硬件工程师; 解决方案工程师; 质量工程师,4,1,medium,技能在观测起点已出现，首现岗位是观测窗口内首批岗位，不等同于真实起源岗位,2026-07,3,4,0,,电源工程师; 硬件工程师; 解决方案工程师; 质量工程师,2024-12,硬件工程师; 解决方案工程师; 质量工程师,3,4,1,电源工程师,2024-12: 硬件工程师; 解决方案工程师; 质量工程师 -> 2025-01: 电源工程师,4,2026-02,341,2024-12: 电源工程师; 硬件工程师; 解决方案工程师; 质量工程师,2026-08-08T05:14:20+00:00
