job_id,job_title,company_name,source_type,source_name,raw_keyword,normalized_keyword,category,keyword_type,source,evidence_field,evidence_sentence,confidence,match_method
job_2851a784f7c6c75705fb,AI 宠物-后台工程师,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,job_description,搭建Agent后台基础设施，包括长任务执行引擎、跨工具协议适配层、用户记忆库管理及大模型能力集成方案,1.0,seed_dictionary
job_2851a784f7c6c75705fb,AI 宠物-后台工程师,腾讯,enterprise,腾讯招聘,Clawpet-端游,Clawpet-端游,岗位标签,title_or_tag,auto_title_tag,tags,Clawpet-端游,0.72,title_tag
job_2851a784f7c6c75705fb,AI 宠物-后台工程师,腾讯,enterprise,腾讯招聘,IEG,IEG,岗位标签,title_or_tag,auto_title_tag,tags,IEG,0.72,title_tag
job_2851a784f7c6c75705fb,AI 宠物-后台工程师,腾讯,enterprise,腾讯招聘,三年以上工作经验,三年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,三年以上工作经验,0.72,title_tag
job_2851a784f7c6c75705fb,AI 宠物-后台工程师,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_2851a784f7c6c75705fb,AI 宠物-后台工程师,腾讯,enterprise,腾讯招聘,技术,技术,岗位标签,title_or_tag,auto_title_tag,tags,技术,0.72,title_tag
job_2851a784f7c6c75705fb,AI 宠物-后台工程师,腾讯,enterprise,腾讯招聘,AI 宠物-后台工程师,AI 宠物-后台工程师,岗位角色,title_or_tag,auto_title_tag,job_title,AI 宠物-后台工程师,0.72,title_tag
job_2851a784f7c6c75705fb,AI 宠物-后台工程师,腾讯,enterprise,腾讯招聘,产品经理,产品经理,岗位角色,role,seed,job_description,深度协同客户端开发、算法团队及产品经理，完成从需求分析、技术方案设计到效果验证的全链路闭环交付,1.0,seed_dictionary
job_2851a784f7c6c75705fb,AI 宠物-后台工程师,腾讯,enterprise,腾讯招聘,大模型,Large Language Model,数据与算法,technology,skill_aliases,job_description,搭建Agent后台基础设施，包括长任务执行引擎、跨工具协议适配层、用户记忆库管理及大模型能力集成方案,0.9,seed_dictionary
job_2851a784f7c6c75705fb,AI 宠物-后台工程师,腾讯,enterprise,腾讯招聘,Go,Go,编程语言,technology,seed,job_description,负责ClawPet桌面Agent产品的后台服务核心研发工作，构建高可靠、低延迟、可扩展的Go服务端技术体系,1.0,seed_dictionary
job_2851a784f7c6c75705fb,AI 宠物-后台工程师,腾讯,enterprise,腾讯招聘,ClawPet,ClawPet,自动短语,auto_english,regex_english,job_description,负责ClawPet桌面Agent产品的后台服务核心研发工作，构建高可靠、低延迟、可扩展的Go服务端技术体系,0.65,regex_english
job_2851a784f7c6c75705fb,AI 宠物-后台工程师,腾讯,enterprise,腾讯招聘,Clawpet-,Clawpet-,自动短语,auto_english,regex_english,tags,IEG；Clawpet-端游；技术；三年以上工作经验,0.65,regex_english
job_2851a784f7c6c75705fb,AI 宠物-后台工程师,腾讯,enterprise,腾讯招聘,自动化,自动化,自动短语,auto_phrase,regex_chinese_phrase,job_description,全流程负责服务开发、灰度发布、自动化监控告警及线上异常根因分析，持续提升系统SLA稳定性,0.6,regex_chinese_phrase
job_2851a784f7c6c75705fb,AI 宠物-后台工程师,腾讯,enterprise,腾讯招聘,高并发,高并发,软件工程,technology,seed,job_description,优化面向海量在线设备的状态管理系统架构，重点提升高并发处理能力、数据强一致性保障及故障快速恢复机制,0.95,seed_dictionary
job_2851a784f7c6c75705fb,AI 宠物-后台工程师,腾讯,enterprise,腾讯招聘,交付,交付,项目管理,business,seed,job_description,深度协同客户端开发、算法团队及产品经理，完成从需求分析、技术方案设计到效果验证的全链路闭环交付,0.8,seed_dictionary
job_297b7043a1e9d39ca960,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京）,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,负责企业微信AI应用后台系统的设计、开发与迭代，集成大模型能力，为企业用户提供智能对话、任务自动化等场景服务,1.0,seed_dictionary
job_297b7043a1e9d39ca960,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京）,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_297b7043a1e9d39ca960,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京）,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_297b7043a1e9d39ca960,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京）,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,job_description,负责企业微信AI应用后台系统的设计、开发与迭代，集成大模型能力，为企业用户提供智能对话、任务自动化等场景服务,1.0,seed_dictionary
job_297b7043a1e9d39ca960,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京）,腾讯,enterprise,腾讯招聘,LLM,大语言模型,AI与大模型,technology,seed,job_description,与AI产品、算法团队紧密协作，推动LLM（大语言模型）功能在企微生态中的落地，扩展AI应用能力矩阵,0.95,seed_dictionary
job_297b7043a1e9d39ca960,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京）,腾讯,enterprise,腾讯招聘,WXG,WXG,岗位标签,title_or_tag,auto_title_tag,tags,WXG,0.72,title_tag
job_297b7043a1e9d39ca960,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京）,腾讯,enterprise,腾讯招聘,一年以上工作经验,一年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,一年以上工作经验,0.72,title_tag
job_297b7043a1e9d39ca960,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京）,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_297b7043a1e9d39ca960,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京）,腾讯,enterprise,腾讯招聘,企业微信SaaS,企业微信SaaS,岗位标签,title_or_tag,auto_title_tag,tags,企业微信SaaS,0.72,title_tag
job_297b7043a1e9d39ca960,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京）,腾讯,enterprise,腾讯招聘,技术,技术,岗位标签,title_or_tag,auto_title_tag,tags,技术,0.72,title_tag
job_297b7043a1e9d39ca960,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京）,腾讯,enterprise,腾讯招聘,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京,岗位角色,title_or_tag,auto_title_tag,job_title,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京,0.72,title_tag
job_297b7043a1e9d39ca960,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京）,腾讯,enterprise,腾讯招聘,LLM,Large Language Model,数据与算法,technology,skill_aliases,job_description,与AI产品、算法团队紧密协作，推动LLM（大语言模型）功能在企微生态中的落地，扩展AI应用能力矩阵,0.95,seed_dictionary
job_297b7043a1e9d39ca960,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京）,腾讯,enterprise,腾讯招聘,LLM,LLM,自动短语,auto_english,regex_english,job_description,与AI产品、算法团队紧密协作，推动LLM（大语言模型）功能在企微生态中的落地，扩展AI应用能力矩阵,0.65,regex_english
job_297b7043a1e9d39ca960,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京）,腾讯,enterprise,腾讯招聘,SaaS,SaaS,自动短语,auto_english,regex_english,tags,WXG；企业微信SaaS；技术；一年以上工作经验,0.65,regex_english
job_297b7043a1e9d39ca960,企业微信-AI应用后台开发工程师-AI大模型应用（成都/北京）,腾讯,enterprise,腾讯招聘,高并发,高并发,软件工程,technology,seed,job_description,负责分布式后台服务的功能开发、容灾设计与性能调优，保障系统在高并发场景下的可靠性,0.95,seed_dictionary
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,AI技术与动画创意融合：深度结合动画制作需求，探索并引入前沿的AIGC技术与工具（如Runway、Midjourney、Stable Diffusion、可灵、即梦等），应用于IP的前期创意开发,1.0,seed_dictionary
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,AIGC,AIGC,AI与大模型,technology,seed,job_description,AI技术与动画创意融合：深度结合动画制作需求，探索并引入前沿的AIGC技术与工具（如Runway、Midjourney、Stable Diffusion、可灵、即梦等），应用于IP的前期创意开发,1.0,seed_dictionary
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,Midjourney,Midjourney,AI应用,technology,seed,job_description,AI技术与动画创意融合：深度结合动画制作需求，探索并引入前沿的AIGC技术与工具（如Runway、Midjourney、Stable Diffusion、可灵、即梦等），应用于IP的前期创意开发,1.0,seed_dictionary
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,Stable Diffusion,Stable Diffusion,AI应用,technology,seed,job_description,AI技术与动画创意融合：深度结合动画制作需求，探索并引入前沿的AIGC技术与工具（如Runway、Midjourney、Stable Diffusion、可灵、即梦等），应用于IP的前期创意开发,1.0,seed_dictionary
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,IP,IP,产品运营,business,seed,job_description,AI技术与动画创意融合：深度结合动画制作需求，探索并引入前沿的AIGC技术与工具（如Runway、Midjourney、Stable Diffusion、可灵、即梦等），应用于IP的前期创意开发,0.8,seed_dictionary
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,PCG,PCG,岗位标签,title_or_tag,auto_title_tag,tags,PCG,0.72,title_tag
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,三年以上工作经验,三年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,三年以上工作经验,0.72,title_tag
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,内容,内容,岗位标签,title_or_tag,auto_title_tag,tags,内容,0.72,title_tag
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,腾讯视频,腾讯视频,岗位标签,title_or_tag,auto_title_tag,tags,腾讯视频,0.72,title_tag
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,腾讯视频-AI动漫制片人,腾讯视频-AI动漫制片人,岗位标签,title_or_tag,auto_title_tag,job_title,腾讯视频-AI动漫制片人,0.72,title_tag
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,大模型,Large Language Model,数据与算法,technology,skill_aliases,keyword,人工智能与大模型岗位群,0.9,seed_dictionary
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,Diffusion,Diffusion,自动短语,auto_english,regex_english,job_description,AI技术与动画创意融合：深度结合动画制作需求，探索并引入前沿的AIGC技术与工具（如Runway、Midjourney、Stable Diffusion、可灵、即梦等），应用于IP的前期创意开发,0.65,regex_english
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,Stable,Stable,自动短语,auto_english,regex_english,job_description,AI技术与动画创意融合：深度结合动画制作需求，探索并引入前沿的AIGC技术与工具（如Runway、Midjourney、Stable Diffusion、可灵、即梦等），应用于IP的前期创意开发,0.65,regex_english
job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,腾讯,enterprise,腾讯招聘,项目管理,项目管理,项目管理,business,seed,job_description,全流程项目管理与质量把控：负责AI动画项目的全流程制片管理，包括项目策划、预算制定、进度管控、资源协调与风险控制,1.0,seed_dictionary
job_312693bbb93418da3e9a,腾讯视频-AI视效导演,腾讯,enterprise,腾讯招聘,AI,AI,AI与大模型,technology,seed,job_description,与内部制片人、导演、美术指导、后期团队紧密协作，将AI视觉能力深度整合到标准制作管线中,1.0,seed_dictionary
job_312693bbb93418da3e9a,腾讯视频-AI视效导演,腾讯,enterprise,腾讯招聘,AI+,AI+,AI与大模型,auto_english,regex_english,job_description,设计与优化“AI+传统”的混合型视觉开发流程，提升从创意到预览的整体效率,0.65,regex_english
job_312693bbb93418da3e9a,腾讯视频-AI视效导演,腾讯,enterprise,腾讯招聘,AIGC,AIGC,AI与大模型,technology,seed,job_description,为腾讯视频的重点自制项目（如科幻、玄幻、古装、创新剧集等）提供基于AIGC技术的整体视觉风格解决方案，主导从概念到落地的视觉创新,1.0,seed_dictionary
job_312693bbb93418da3e9a,腾讯视频-AI视效导演,腾讯,enterprise,腾讯招聘,人工智能,人工智能,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_312693bbb93418da3e9a,腾讯视频-AI视效导演,腾讯,enterprise,腾讯招聘,人工智能与大模型,人工智能与大模型,AI与大模型,auto_phrase,regex_chinese_phrase,keyword,人工智能与大模型岗位群,0.6,regex_chinese_phrase
job_312693bbb93418da3e9a,腾讯视频-AI视效导演,腾讯,enterprise,腾讯招聘,大模型,大模型,AI与大模型,technology,seed,keyword,人工智能与大模型岗位群,1.0,seed_dictionary
job_312693bbb93418da3e9a,腾讯视频-AI视效导演,腾讯,enterprise,腾讯招聘,PCG,PCG,岗位标签,title_or_tag,auto_title_tag,tags,PCG,0.72,title_tag
job_312693bbb93418da3e9a,腾讯视频-AI视效导演,腾讯,enterprise,腾讯招聘,五年以上工作经验,五年以上工作经验,岗位标签,title_or_tag,auto_title_tag,tags,五年以上工作经验,0.72,title_tag
job_312693bbb93418da3e9a,腾讯视频-AI视效导演,腾讯,enterprise,腾讯招聘,人工智能与大模型岗位群,人工智能与大模型岗位群,岗位标签,title_or_tag,auto_title_tag,keyword,人工智能与大模型岗位群,0.72,title_tag
job_312693bbb93418da3e9a,腾讯视频-AI视效导演,腾讯,enterprise,腾讯招聘,内容,内容,岗位标签,title_or_tag,auto_title_tag,tags,内容,0.72,title_tag
