annotation_id,sentence_id,job_id,job_title,source_type,source_name,evidence_field,text,span_text,span_start,span_end,label,normalized_skill,category,skill_type,decision
job_aa1553fbfdcf1d3a8efc::job_description::0054::span::01,job_aa1553fbfdcf1d3a8efc::job_description::0054,job_aa1553fbfdcf1d3a8efc,腾讯视频-AI Agent工程师,enterprise,腾讯招聘,job_description,2.基于 LLM（GPT/Claude/DeepSeek/混元等）构建Agent的任务规划、工具调用、记忆管理、多轮决策能力,LLM,5,8,knowledge,LLM,数据与算法,required,MODIFY
job_aa1553fbfdcf1d3a8efc::job_description::0054::span::02,job_aa1553fbfdcf1d3a8efc::job_description::0054,job_aa1553fbfdcf1d3a8efc,腾讯视频-AI Agent工程师,enterprise,腾讯招聘,job_description,2.基于 LLM（GPT/Claude/DeepSeek/混元等）构建Agent的任务规划、工具调用、记忆管理、多轮决策能力,Agent,35,40,knowledge,agent,数据与算法,required,MODIFY
job_aa1553fbfdcf1d3a8efc::job_description::0055::span::01,job_aa1553fbfdcf1d3a8efc::job_description::0055,job_aa1553fbfdcf1d3a8efc,腾讯视频-AI Agent工程师,enterprise,腾讯招聘,job_description,3.使用Go/Python构建高并发Agent服务框架与调度系统（任务编排、工作流引擎、队列消费、稳定性治理）,Go,4,6,knowledge,Go,编程语言,required,ACCEPT
job_aa1553fbfdcf1d3a8efc::job_description::0055::span::02,job_aa1553fbfdcf1d3a8efc::job_description::0055,job_aa1553fbfdcf1d3a8efc,腾讯视频-AI Agent工程师,enterprise,腾讯招聘,job_description,3.使用Go/Python构建高并发Agent服务框架与调度系统（任务编排、工作流引擎、队列消费、稳定性治理）,Python,7,13,knowledge,Python,编程语言,required,ACCEPT
job_aa1553fbfdcf1d3a8efc::job_description::0055::span::03,job_aa1553fbfdcf1d3a8efc::job_description::0055,job_aa1553fbfdcf1d3a8efc,腾讯视频-AI Agent工程师,enterprise,腾讯招聘,job_description,3.使用Go/Python构建高并发Agent服务框架与调度系统（任务编排、工作流引擎、队列消费、稳定性治理）,Agent,18,23,knowledge,agent,数据与算法,required,MODIFY
job_aa1553fbfdcf1d3a8efc::job_description::0056::span::01,job_aa1553fbfdcf1d3a8efc::job_description::0056,job_aa1553fbfdcf1d3a8efc,腾讯视频-AI Agent工程师,enterprise,腾讯招聘,job_description,4.对接算法，完成生图/生视频模型的能力对接、Prompt工程与效果调优,Prompt工程,23,31,knowledge,prompt工程,数据与算法,required,MODIFY
job_aa1553fbfdcf1d3a8efc::job_description::0058::span::01,job_aa1553fbfdcf1d3a8efc::job_description::0058,job_aa1553fbfdcf1d3a8efc,腾讯视频-AI Agent工程师,enterprise,腾讯招聘,job_description,6.持续优化 Function Calling、Tool Use、RAG 检索、上下文管理等核心模块，提升 Agent 稳定性与生成质量,RAG,33,36,knowledge,RAG,数据与算法,required,ACCEPT
job_aa1553fbfdcf1d3a8efc::job_description::0058::span::02,job_aa1553fbfdcf1d3a8efc::job_description::0058,job_aa1553fbfdcf1d3a8efc,腾讯视频-AI Agent工程师,enterprise,腾讯招聘,job_description,6.持续优化 Function Calling、Tool Use、RAG 检索、上下文管理等核心模块，提升 Agent 稳定性与生成质量,Agent,54,59,knowledge,agent,数据与算法,required,MODIFY
job_9af441ed5d7442e29b68::job_description::0059::span::01,job_9af441ed5d7442e29b68::job_description::0059,job_9af441ed5d7442e29b68,AI前线部署工程师FDE,enterprise,腾讯招聘,job_description,2.构建AI Coding研效提升体系，基于上下文工程、Harness工程、CI/CD流水线集成，打造从需求到交付的AI驱动开发闭环,CI/CD,38,43,knowledge,CI/CD,云计算/运维,required,ACCEPT
job_9af441ed5d7442e29b68::job_description::0060::span::01,job_9af441ed5d7442e29b68::job_description::0060,job_9af441ed5d7442e29b68,AI前线部署工程师FDE,enterprise,腾讯招聘,job_description,5.与行业客户深度沟通，精准挖掘Agent（智能体）在行业场景中的核心痛点与需求，转化为可落地的产品方案,Agent,16,21,knowledge,agent,数据与算法,required,MODIFY
job_5a354104183ea6233371::job_description::0061::span::01,job_5a354104183ea6233371::job_description::0061,job_5a354104183ea6233371,AI前线部署工程师FDE,enterprise,腾讯招聘,job_description,2.主导Agent开发/AI Coding等AI类产品端到端交付,Agent,4,9,knowledge,agent,数据与算法,required,MODIFY
job_5a354104183ea6233371::job_description::0062::span::01,job_5a354104183ea6233371::job_description::0062,job_5a354104183ea6233371,AI前线部署工程师FDE,enterprise,腾讯招聘,job_description,3.进行Prompt优化、RAG链路调优、模型微调与效果评测，将客户痛点提炼为产品需求，驱动迭代并沉淀场景化最佳实践,Prompt优化,4,12,knowledge,prompt工程,数据与算法,required,MODIFY
job_5a354104183ea6233371::job_description::0062::span::02,job_5a354104183ea6233371::job_description::0062,job_5a354104183ea6233371,AI前线部署工程师FDE,enterprise,腾讯招聘,job_description,3.进行Prompt优化、RAG链路调优、模型微调与效果评测，将客户痛点提炼为产品需求，驱动迭代并沉淀场景化最佳实践,RAG,13,16,knowledge,RAG,数据与算法,required,ACCEPT
job_5a354104183ea6233371::job_description::0063::span::01,job_5a354104183ea6233371::job_description::0063,job_5a354104183ea6233371,AI前线部署工程师FDE,enterprise,腾讯招聘,job_description,4.开发提效工具和智能体，开展客户与内部技术培训和运营推广，把AI工具嵌入到生产工作流，产生可量化的ROI,智能体,9,12,knowledge,agent,数据与算法,required,MODIFY
job_312693bbb93418da3e9a::job_description::0064::span::01,job_312693bbb93418da3e9a::job_description::0064,job_312693bbb93418da3e9a,腾讯视频-AI视效导演,enterprise,腾讯招聘,job_description,1.为腾讯视频的重点自制项目（如科幻、玄幻、古装、创新剧集等）提供基于AIGC技术的整体视觉风格解决方案，主导从概念到落地的视觉创新,AIGC,35,39,knowledge,AIGC,数据与算法,required,ACCEPT
job_312693bbb93418da3e9a::job_description::0065::span::01,job_312693bbb93418da3e9a::job_description::0065,job_312693bbb93418da3e9a,腾讯视频-AI视效导演,enterprise,腾讯招聘,job_description,4.跟踪全球AIGC在影视领域的应用趋势，进行技术评测与前瞻性研究,AIGC,6,10,knowledge,AIGC,数据与算法,required,ACCEPT
job_e2560233ca886d4acef5::job_description::0066::span::01,job_e2560233ca886d4acef5::job_description::0066,job_e2560233ca886d4acef5,游戏AI-高级产品经理,enterprise,腾讯招聘,job_description,3.深入了解AIGC相关技术与业界进展，了解AI的能力边界并建设合理的评估标准体系,AIGC,6,10,knowledge,AIGC,数据与算法,required,ACCEPT
job_367a9087facd6bfbc408::job_description::0067::span::01,job_367a9087facd6bfbc408::job_description::0067,job_367a9087facd6bfbc408,腾讯视频-AI 产品经理,enterprise,腾讯招聘,job_description,1.参与腾讯视频worksolo等产品工作，包括AI Agent、skill、AI交互体验等核心模块的产品设计与迭代,AI Agent,24,32,knowledge,agent,数据与算法,required,MODIFY
job_367a9087facd6bfbc408::job_description::0068::span::01,job_367a9087facd6bfbc408::job_description::0068,job_367a9087facd6bfbc408,腾讯视频-AI 产品经理,enterprise,腾讯招聘,job_description,2.深入理解AI视频生成、Agent、多模态大模型等技术能力边界，将前沿AI能力产品化为普通创作者可用的功能,Agent,13,18,knowledge,agent,数据与算法,required,MODIFY
job_367a9087facd6bfbc408::job_description::0068::span::02,job_367a9087facd6bfbc408::job_description::0068,job_367a9087facd6bfbc408,腾讯视频-AI 产品经理,enterprise,腾讯招聘,job_description,2.深入理解AI视频生成、Agent、多模态大模型等技术能力边界，将前沿AI能力产品化为普通创作者可用的功能,多模态,19,22,knowledge,Multimodal AI,数据与算法,required,ACCEPT
job_367a9087facd6bfbc408::job_description::0068::span::03,job_367a9087facd6bfbc408::job_description::0068,job_367a9087facd6bfbc408,腾讯视频-AI 产品经理,enterprise,腾讯招聘,job_description,2.深入理解AI视频生成、Agent、多模态大模型等技术能力边界，将前沿AI能力产品化为普通创作者可用的功能,大模型,22,25,knowledge,LLM,数据与算法,required,MODIFY
job_aeeab7e041d6255c1e18::job_description::0069::span::01,job_aeeab7e041d6255c1e18::job_description::0069,job_aeeab7e041d6255c1e18,微信-产品经理-AI方向,enterprise,腾讯招聘,job_description,2.跟进并理解大模型等相关技术发展，深刻理解模型进化带来的改变，在产品的设计中充分应用模型能力,大模型,7,10,knowledge,LLM,数据与算法,required,MODIFY
job_a737e78dd5403743406e::job_description::0070::span::01,job_a737e78dd5403743406e::job_description::0070,job_a737e78dd5403743406e,微信-AI应用开发工程师,enterprise,腾讯招聘,job_description,2.负责微信 AI平台中分布式计算平台、特征生成平台、大模型推理平台等中台功能开发,大模型,27,30,knowledge,LLM,数据与算法,required,MODIFY
job_a737e78dd5403743406e::job_description::0070::span::02,job_a737e78dd5403743406e::job_description::0070,job_a737e78dd5403743406e,微信-AI应用开发工程师,enterprise,腾讯招聘,job_description,2.负责微信 AI平台中分布式计算平台、特征生成平台、大模型推理平台等中台功能开发,模型推理,28,32,knowledge,模型推理,AI基础设施,required,MODIFY
job_841aecf8986f2816ce92::job_description::0071::span::01,job_841aecf8986f2816ce92::job_description::0071,job_841aecf8986f2816ce92,微信-AI应用开发工程师,enterprise,腾讯招聘,job_description,2.负责微信 AI平台中分布式计算平台、特征生成平台、大模型推理平台等中台功能开发,大模型,27,30,knowledge,LLM,数据与算法,required,MODIFY
job_841aecf8986f2816ce92::job_description::0071::span::02,job_841aecf8986f2816ce92::job_description::0071,job_841aecf8986f2816ce92,微信-AI应用开发工程师,enterprise,腾讯招聘,job_description,2.负责微信 AI平台中分布式计算平台、特征生成平台、大模型推理平台等中台功能开发,模型推理,28,32,knowledge,模型推理,AI基础设施,required,MODIFY
job_f515ca6c0c0dea5c6d25::job_description::0072::span::01,job_f515ca6c0c0dea5c6d25::job_description::0072,job_f515ca6c0c0dea5c6d25,PUBG Mobile-3D角色模型（AI方向）,enterprise,腾讯招聘,job_description,4.推动 AI 工具与自动化方案在角色模型生产链路中的落地应用，参与流程提效、工具选型、Prompt/工作流设计、AI 资产质量校验等关键环节,Prompt,44,50,knowledge,prompt工程,数据与算法,required,MODIFY
job_603ec82f007cac5bab91::job_title::0073::span::01,job_603ec82f007cac5bab91::job_title::0073,job_603ec82f007cac5bab91,腾讯云-AI Agent测试工程师,enterprise,腾讯招聘,job_title,腾讯云-AI Agent测试工程师,AI Agent,4,12,knowledge,agent,数据与算法,required,MODIFY
job_603ec82f007cac5bab91::job_description::0074::span::01,job_603ec82f007cac5bab91::job_description::0074,job_603ec82f007cac5bab91,腾讯云-AI Agent测试工程师,enterprise,腾讯招聘,job_description,1.设计并落地面向云产品测试场景的多 Agent 协作架构与 Testing Harness 工程体系，支撑用例生成、代码转化、缺陷修复、自我评估等能力协同运行,多 Agent,17,24,knowledge,multi-agent,数据与算法,required,MODIFY
job_603ec82f007cac5bab91::job_description::0075::span::01,job_603ec82f007cac5bab91::job_description::0075,job_603ec82f007cac5bab91,腾讯云-AI Agent测试工程师,enterprise,腾讯招聘,job_description,2.将用例生成、执行转化、运行校验、置信度评估、根因定位、报告洞察等能力封装为标准化 Skill / MCP，建设跨产品线复用的智能测试能力底座,MCP,51,54,knowledge,Model Context Protocol,数据与算法,required,ACCEPT
job_603ec82f007cac5bab91::job_description::0076::span::01,job_603ec82f007cac5bab91::job_description::0076,job_603ec82f007cac5bab91,腾讯云-AI Agent测试工程师,enterprise,腾讯招聘,job_description,3.建设 Agent Context Learning 与端到端评测体系，量化 AI 对测试效率、质量和 Agent 能力表现的实际提升,Agent,5,10,knowledge,agent,数据与算法,required,MODIFY
job_603ec82f007cac5bab91::job_description::0077::span::01,job_603ec82f007cac5bab91::job_description::0077,job_603ec82f007cac5bab91,腾讯云-AI Agent测试工程师,enterprise,腾讯招聘,job_description,4.推动 AI 能力集成到 CI/CD 流水线，形成智能化测试左移与右移闭环,CI/CD,14,19,knowledge,CI/CD,云计算/运维,required,ACCEPT
job_f857a0433693daf3affa::job_description::0078::span::01,job_f857a0433693daf3affa::job_description::0078,job_f857a0433693daf3affa,游戏AI产品策划,enterprise,腾讯招聘,job_description,与算法团队合作，推动AI生成（如大语言模型、多模态生成等）能力在游戏UGC中的应用,大语言模型,16,21,knowledge,LLM,数据与算法,required,MODIFY
job_f857a0433693daf3affa::job_description::0078::span::02,job_f857a0433693daf3affa::job_description::0078,job_f857a0433693daf3affa,游戏AI产品策划,enterprise,腾讯招聘,job_description,与算法团队合作，推动AI生成（如大语言模型、多模态生成等）能力在游戏UGC中的应用,多模态,22,25,knowledge,Multimodal AI,数据与算法,required,ACCEPT
job_f857a0433693daf3affa::job_description::0079::span::01,job_f857a0433693daf3affa::job_description::0079,job_f857a0433693daf3affa,游戏AI产品策划,enterprise,腾讯招聘,job_description,持续关注AIGC与游戏社区的发展趋势，推动产品演化,AIGC,4,8,knowledge,AIGC,数据与算法,required,ACCEPT
job_f857a0433693daf3affa::job_description::0080::span::01,job_f857a0433693daf3affa::job_description::0080,job_f857a0433693daf3affa,游戏AI产品策划,enterprise,腾讯招聘,job_description,有AI领域背景（如LLM、多模态、Prompt Engineering）或相关产品经验者优先,LLM,9,12,knowledge,LLM,数据与算法,preferred,MODIFY
job_f857a0433693daf3affa::job_description::0080::span::02,job_f857a0433693daf3affa::job_description::0080,job_f857a0433693daf3affa,游戏AI产品策划,enterprise,腾讯招聘,job_description,有AI领域背景（如LLM、多模态、Prompt Engineering）或相关产品经验者优先,多模态,13,16,knowledge,Multimodal AI,数据与算法,preferred,ACCEPT
job_f857a0433693daf3affa::job_description::0080::span::03,job_f857a0433693daf3affa::job_description::0080,job_f857a0433693daf3affa,游戏AI产品策划,enterprise,腾讯招聘,job_description,有AI领域背景（如LLM、多模态、Prompt Engineering）或相关产品经验者优先,Prompt Engineering,17,35,knowledge,prompt工程,数据与算法,preferred,MODIFY
job_2d6edf8ba09774a376af::job_description::0081::span::01,job_2d6edf8ba09774a376af::job_description::0081,job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,enterprise,腾讯招聘,job_description,1.AI技术与动画创意融合：深度结合动画制作需求，探索并引入前沿的AIGC技术与工具（如Runway、Midjourney、Stable Diffusion、可灵、即梦等），应用于IP的前期创意开发,AIGC,33,37,knowledge,AIGC,数据与算法,required,ACCEPT
job_2d6edf8ba09774a376af::job_description::0081::span::02,job_2d6edf8ba09774a376af::job_description::0081,job_2d6edf8ba09774a376af,腾讯视频-AI动漫制片人,enterprise,腾讯招聘,job_description,1.AI技术与动画创意融合：深度结合动画制作需求，探索并引入前沿的AIGC技术与工具（如Runway、Midjourney、Stable Diffusion、可灵、即梦等），应用于IP的前期创意开发,Midjourney,51,61,knowledge,Midjourney,数据与算法,required,ACCEPT
